,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,87.02
0.40,0.0,0.0,0.66,0.01,0.01,88.48
0.45,0.0,0.0,1.0,0.0,0.0,86.43
0.50,0.0,0.0,0.66,0.01,0.01,88.36
0.55,0.0,0.01,0.6,0.02,0.04,85.19
0.60,0.13,0.2,0.77,0.26,0.39,85.62
0.65,0.25,0.38,0.75,0.47,0.58,72.94
0.70,0.33,0.2,0.67,0.64,0.66,63.04
max
0.35,0.0,0.0,1.0,0.0,0.0,87.02
0.40,0.0,0.0,0.66,0.01,0.01,88.48
0.45,0.0,0.0,1.0,0.0,0.0,86.43
0.50,0.0,0.0,0.66,0.01,0.01,88.36
0.55,0.0,0.01,0.6,0.02,0.04,85.19
0.60,0.13,0.2,0.77,0.26,0.39,85.62
0.65,0.25,0.38,0.75,0.47,0.58,72.94
0.70,0.33,0.2,0.67,0.64,0.66,63.04
min
0.35,0.0,0.0,1.0,0.0,0.0,87.02
0.40,0.0,0.0,0.66,0.01,0.01,88.48
0.45,0.0,0.0,1.0,0.0,0.0,86.43
0.50,0.0,0.0,0.66,0.01,0.01,88.36
0.55,0.0,0.01,0.6,0.02,0.04,85.19
0.60,0.13,0.2,0.77,0.26,0.39,85.62
0.65,0.25,0.38,0.75,0.47,0.58,72.94
0.70,0.33,0.2,0.67,0.64,0.66,63.04
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 30325.47 seconds
