,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,272.99
0.10,0.0,0.0,1.0,0.0,0.0,273.3
0.15,0.0,0.0,1.0,0.0,0.0,272.91
0.20,0.0,0.0,1.0,0.0,0.0,274.28
0.25,0.02,0.03,0.55,0.08,0.14,272.09
0.30,0.02,0.03,0.55,0.08,0.14,273.43
0.35,0.09,0.13,0.57,0.27,0.36,251.87
0.40,0.11,0.09,0.57,0.34,0.43,226.05
0.45,0.16,0.13,0.59,0.44,0.5,203.3
0.50,0.22,0.16,0.62,0.53,0.57,182.09
0.55,0.23,0.06,0.6,0.59,0.59,162.08
max
0.05,0.0,0.0,1.0,0.0,0.0,272.99
0.10,0.0,0.0,1.0,0.0,0.0,273.3
0.15,0.0,0.0,1.0,0.0,0.0,272.91
0.20,0.0,0.0,1.0,0.0,0.0,274.28
0.25,0.02,0.03,0.55,0.08,0.14,272.09
0.30,0.02,0.03,0.55,0.08,0.14,273.43
0.35,0.09,0.13,0.57,0.27,0.36,251.87
0.40,0.11,0.09,0.57,0.34,0.43,226.05
0.45,0.16,0.13,0.59,0.44,0.5,203.3
0.50,0.22,0.16,0.62,0.53,0.57,182.09
0.55,0.23,0.06,0.6,0.59,0.59,162.08
min
0.05,0.0,0.0,1.0,0.0,0.0,272.99
0.10,0.0,0.0,1.0,0.0,0.0,273.3
0.15,0.0,0.0,1.0,0.0,0.0,272.91
0.20,0.0,0.0,1.0,0.0,0.0,274.28
0.25,0.02,0.03,0.55,0.08,0.14,272.09
0.30,0.02,0.03,0.55,0.08,0.14,273.43
0.35,0.09,0.13,0.57,0.27,0.36,251.87
0.40,0.11,0.09,0.57,0.34,0.43,226.05
0.45,0.16,0.13,0.59,0.44,0.5,203.3
0.50,0.22,0.16,0.62,0.53,0.57,182.09
0.55,0.23,0.06,0.6,0.59,0.59,162.08
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 10521.79 seconds
