,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,94.54
0.40,0.0,0.0,1.0,0.0,0.0,95.79
0.45,0.0,0.0,1.0,0.0,0.0,96.68
0.50,0.0,0.0,0.56,0.02,0.04,92.62
0.55,0.01,0.01,0.65,0.04,0.08,86.98
0.60,0.11,0.16,0.84,0.21,0.34,81.28
0.65,0.21,0.33,0.73,0.42,0.53,74.33
0.70,0.32,0.39,0.73,0.59,0.65,64.07
max
0.35,0.0,0.0,1.0,0.0,0.0,94.54
0.40,0.0,0.0,1.0,0.0,0.0,95.79
0.45,0.0,0.0,1.0,0.0,0.0,96.68
0.50,0.0,0.0,0.56,0.02,0.04,92.62
0.55,0.01,0.01,0.65,0.04,0.08,86.98
0.60,0.11,0.16,0.84,0.21,0.34,81.28
0.65,0.21,0.33,0.73,0.42,0.53,74.33
0.70,0.32,0.39,0.73,0.59,0.65,64.07
min
0.35,0.0,0.0,1.0,0.0,0.0,94.54
0.40,0.0,0.0,1.0,0.0,0.0,95.79
0.45,0.0,0.0,1.0,0.0,0.0,96.68
0.50,0.0,0.0,0.56,0.02,0.04,92.62
0.55,0.01,0.01,0.65,0.04,0.08,86.98
0.60,0.11,0.16,0.84,0.21,0.34,81.28
0.65,0.21,0.33,0.73,0.42,0.53,74.33
0.70,0.32,0.39,0.73,0.59,0.65,64.07
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 18175.98 seconds
