,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.42,0.43,0.74,0.68,0.71,22.06
0.65,0.39,0.28,0.7,0.77,0.73,23.21
0.70,0.31,0.18,0.67,0.86,0.76,20.48
0.75,0.22,0.07,0.64,0.92,0.76,19.91
0.80,0.14,0.03,0.62,0.95,0.75,18.7
0.85,0.06,0.01,0.6,0.98,0.74,16.65
0.90,0.01,0.0,0.58,0.99,0.73,13.28
max
0.60,0.42,0.43,0.74,0.68,0.71,22.06
0.65,0.39,0.28,0.7,0.77,0.73,23.21
0.70,0.31,0.18,0.67,0.86,0.76,20.48
0.75,0.22,0.07,0.64,0.92,0.76,19.91
0.80,0.14,0.03,0.62,0.95,0.75,18.7
0.85,0.06,0.01,0.6,0.98,0.74,16.65
0.90,0.01,0.0,0.58,0.99,0.73,13.28
min
0.60,0.42,0.43,0.74,0.68,0.71,22.06
0.65,0.39,0.28,0.7,0.77,0.73,23.21
0.70,0.31,0.18,0.67,0.86,0.76,20.48
0.75,0.22,0.07,0.64,0.92,0.76,19.91
0.80,0.14,0.03,0.62,0.95,0.75,18.7
0.85,0.06,0.01,0.6,0.98,0.74,16.65
0.90,0.01,0.0,0.58,0.99,0.73,13.28
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 4033.92 seconds
