,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.59,0.01,0.01,245.32
0.65,0.0,0.0,0.61,0.01,0.02,241.36
0.70,0.01,0.01,0.74,0.02,0.04,245.86
0.75,0.02,0.02,0.7,0.07,0.13,242.73
0.80,0.09,0.08,0.78,0.25,0.37,237.35
0.85,0.3,0.26,0.76,0.6,0.67,196.35
0.90,0.11,0.1,0.61,0.94,0.74,68.35
max
0.60,0.0,-0.0,0.59,0.01,0.01,245.32
0.65,0.0,0.0,0.61,0.01,0.02,241.36
0.70,0.01,0.01,0.74,0.02,0.04,245.86
0.75,0.02,0.02,0.7,0.07,0.13,242.73
0.80,0.09,0.08,0.78,0.25,0.37,237.35
0.85,0.3,0.26,0.76,0.6,0.67,196.35
0.90,0.11,0.1,0.61,0.94,0.74,68.35
min
0.60,0.0,-0.0,0.59,0.01,0.01,245.32
0.65,0.0,0.0,0.61,0.01,0.02,241.36
0.70,0.01,0.01,0.74,0.02,0.04,245.86
0.75,0.02,0.02,0.7,0.07,0.13,242.73
0.80,0.09,0.08,0.78,0.25,0.37,237.35
0.85,0.3,0.26,0.76,0.6,0.67,196.35
0.90,0.11,0.1,0.61,0.94,0.74,68.35
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1750.13 seconds
