,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.2,0.12,0.61,0.49,0.55,47.73
0.65,0.21,0.07,0.59,0.56,0.57,40.64
0.70,0.2,0.04,0.59,0.65,0.62,33.33
0.75,0.17,0.02,0.59,0.73,0.65,31.01
0.80,0.15,0.02,0.59,0.83,0.69,25.21
0.85,0.09,0.01,0.6,0.93,0.73,18.58
0.90,0.01,0.0,0.58,0.98,0.73,10.96
max
0.60,0.2,0.12,0.61,0.49,0.55,47.73
0.65,0.21,0.07,0.59,0.56,0.57,40.64
0.70,0.2,0.04,0.59,0.65,0.62,33.33
0.75,0.17,0.02,0.59,0.73,0.65,31.01
0.80,0.15,0.02,0.59,0.83,0.69,25.21
0.85,0.09,0.01,0.6,0.93,0.73,18.58
0.90,0.01,0.0,0.58,0.98,0.73,10.96
min
0.60,0.2,0.12,0.61,0.49,0.55,47.73
0.65,0.21,0.07,0.59,0.56,0.57,40.64
0.70,0.2,0.04,0.59,0.65,0.62,33.33
0.75,0.17,0.02,0.59,0.73,0.65,31.01
0.80,0.15,0.02,0.59,0.83,0.69,25.21
0.85,0.09,0.01,0.6,0.93,0.73,18.58
0.90,0.01,0.0,0.58,0.98,0.73,10.96
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 66924.78 seconds
