,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean,,,,,,
0.05,0.01,0.02,0.61,0.04,0.07,378.83
0.1,0.03,0.05,0.54,0.1,0.17,319.48
0.15,0.07,0.1,0.56,0.23,0.33,227.57
0.2,0.11,0.15,0.58,0.31,0.41,218.21
0.25,0.16,0.14,0.59,0.44,0.51,195.33
0.3,0.21,0.15,0.61,0.52,0.56,177.21
0.35,0.24,0.12,0.61,0.59,0.6,154.63
0.4,0.23,0.11,0.61,0.64,0.62,140.8
0.45,0.2,0.06,0.6,0.7,0.64,123.05
0.5,0.19,0.04,0.6,0.74,0.66,109.86
max,,,,,,
0.05,0.01,0.02,0.61,0.04,0.07,378.83
0.1,0.03,0.05,0.54,0.1,0.17,319.48
0.15,0.07,0.1,0.56,0.23,0.33,227.57
0.2,0.11,0.15,0.58,0.31,0.41,218.21
0.25,0.16,0.14,0.59,0.44,0.51,195.33
0.3,0.21,0.15,0.61,0.52,0.56,177.21
0.35,0.24,0.12,0.61,0.59,0.6,154.63
0.4,0.23,0.11,0.61,0.64,0.62,140.8
0.45,0.2,0.06,0.6,0.7,0.64,123.05
0.5,0.19,0.04,0.6,0.74,0.66,109.86
min,,,,,,
0.05,0.01,0.02,0.61,0.04,0.07,378.83
0.1,0.03,0.05,0.54,0.1,0.17,319.48
0.15,0.07,0.1,0.56,0.23,0.33,227.57
0.2,0.11,0.15,0.58,0.31,0.41,218.21
0.25,0.16,0.14,0.59,0.44,0.51,195.33
0.3,0.21,0.15,0.61,0.52,0.56,177.21
0.35,0.24,0.12,0.61,0.59,0.6,154.63
0.4,0.23,0.11,0.61,0.64,0.62,140.8
0.45,0.2,0.06,0.6,0.7,0.64,123.05
0.5,0.19,0.04,0.6,0.74,0.66,109.86
std,,,,,,
0.05,0,0,0,0,0,0
0.1,0,0,0,0,0,0
0.15,0,0,0,0,0,0
0.2,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0.3,0,0,0,0,0,0
0.35,0,0,0,0,0,0
0.4,0,0,0,0,0,0
0.45,0,0,0,0,0,0
0.5,0,0,0,0,0,0
test finished in 3100.57 seconds,,,,,,
