,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,17.53
0.40,0.0,0.0,1.0,0.0,0.0,16.21
0.45,0.0,0.0,1.0,0.0,0.01,16.45
0.50,0.05,0.06,0.8,0.11,0.19,16.49
0.55,0.21,0.37,0.75,0.39,0.51,16.7
0.60,0.32,0.45,0.75,0.56,0.64,16.58
0.65,0.4,0.31,0.7,0.73,0.72,15.99
0.70,0.26,0.09,0.65,0.83,0.73,15.4
max
0.35,-0.0,0.0,1.0,-0.0,-0.0,17.53
0.40,0.0,0.0,1.0,0.0,0.0,16.21
0.45,0.0,0.0,1.0,0.0,0.01,16.45
0.50,0.05,0.06,0.8,0.11,0.19,16.49
0.55,0.21,0.37,0.75,0.39,0.51,16.7
0.60,0.32,0.45,0.75,0.56,0.64,16.58
0.65,0.4,0.31,0.7,0.73,0.72,15.99
0.70,0.26,0.09,0.65,0.83,0.73,15.4
min
0.35,-0.0,0.0,1.0,-0.0,-0.0,17.53
0.40,0.0,0.0,1.0,0.0,0.0,16.21
0.45,0.0,0.0,1.0,0.0,0.01,16.45
0.50,0.05,0.06,0.8,0.11,0.19,16.49
0.55,0.21,0.37,0.75,0.39,0.51,16.7
0.60,0.32,0.45,0.75,0.56,0.64,16.58
0.65,0.4,0.31,0.7,0.73,0.72,15.99
0.70,0.26,0.09,0.65,0.83,0.73,15.4
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 8922.39 seconds
