,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.01,0.0,0.6,0.03,0.06,26.62
0.65,0.1,0.15,0.78,0.21,0.33,29.28
0.70,0.21,0.3,0.72,0.43,0.53,29.2
0.75,0.31,0.22,0.69,0.6,0.64,28.67
0.80,0.29,0.12,0.65,0.79,0.71,27.04
0.85,0.15,0.02,0.61,0.92,0.74,24.08
0.90,0.02,0.0,0.58,0.98,0.73,18.1
max
0.60,0.01,0.0,0.6,0.03,0.06,26.62
0.65,0.1,0.15,0.78,0.21,0.33,29.28
0.70,0.21,0.3,0.72,0.43,0.53,29.2
0.75,0.31,0.22,0.69,0.6,0.64,28.67
0.80,0.29,0.12,0.65,0.79,0.71,27.04
0.85,0.15,0.02,0.61,0.92,0.74,24.08
0.90,0.02,0.0,0.58,0.98,0.73,18.1
min
0.60,0.01,0.0,0.6,0.03,0.06,26.62
0.65,0.1,0.15,0.78,0.21,0.33,29.28
0.70,0.21,0.3,0.72,0.43,0.53,29.2
0.75,0.31,0.22,0.69,0.6,0.64,28.67
0.80,0.29,0.12,0.65,0.79,0.71,27.04
0.85,0.15,0.02,0.61,0.92,0.74,24.08
0.90,0.02,0.0,0.58,0.98,0.73,18.1
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 235.47 seconds
