,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.66,0.0,0.01,176.17
0.65,0.0,0.0,0.66,0.0,0.01,162.41
0.70,0.0,0.0,0.62,0.01,0.01,139.66
0.75,0.01,0.01,0.77,0.04,0.07,173.02
0.80,0.07,0.07,0.78,0.2,0.32,164.34
0.85,0.29,0.27,0.72,0.61,0.66,123.26
0.90,0.02,0.01,0.58,0.96,0.72,35.03
max
0.60,0.0,0.0,0.66,0.0,0.01,176.17
0.65,0.0,0.0,0.66,0.0,0.01,162.41
0.70,0.0,0.0,0.62,0.01,0.01,139.66
0.75,0.01,0.01,0.77,0.04,0.07,173.02
0.80,0.07,0.07,0.78,0.2,0.32,164.34
0.85,0.29,0.27,0.72,0.61,0.66,123.26
0.90,0.02,0.01,0.58,0.96,0.72,35.03
min
0.60,0.0,0.0,0.66,0.0,0.01,176.17
0.65,0.0,0.0,0.66,0.0,0.01,162.41
0.70,0.0,0.0,0.62,0.01,0.01,139.66
0.75,0.01,0.01,0.77,0.04,0.07,173.02
0.80,0.07,0.07,0.78,0.2,0.32,164.34
0.85,0.29,0.27,0.72,0.61,0.66,123.26
0.90,0.02,0.01,0.58,0.96,0.72,35.03
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 12601.58 seconds
