,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.02,0.02,0.68,0.05,0.1,782.35
0.65,0.13,0.19,0.78,0.27,0.41,558.22
0.70,0.24,0.35,0.72,0.48,0.57,391.04
0.75,0.33,0.17,0.66,0.65,0.66,279.23
0.80,0.23,0.05,0.63,0.84,0.72,174.76
0.85,0.1,0.01,0.6,0.94,0.73,121.45
0.90,0.01,0.0,0.58,0.98,0.73,74.87
max
0.60,0.02,0.02,0.68,0.05,0.1,782.35
0.65,0.13,0.19,0.78,0.27,0.41,558.22
0.70,0.24,0.35,0.72,0.48,0.57,391.04
0.75,0.33,0.17,0.66,0.65,0.66,279.23
0.80,0.23,0.05,0.63,0.84,0.72,174.76
0.85,0.1,0.01,0.6,0.94,0.73,121.45
0.90,0.01,0.0,0.58,0.98,0.73,74.87
min
0.60,0.02,0.02,0.68,0.05,0.1,782.35
0.65,0.13,0.19,0.78,0.27,0.41,558.22
0.70,0.24,0.35,0.72,0.48,0.57,391.04
0.75,0.33,0.17,0.66,0.65,0.66,279.23
0.80,0.23,0.05,0.63,0.84,0.72,174.76
0.85,0.1,0.01,0.6,0.94,0.73,121.45
0.90,0.01,0.0,0.58,0.98,0.73,74.87
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 5298.57 seconds
