,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.15,0.07,0.57,0.46,0.51,58.5
0.65,0.19,0.06,0.58,0.55,0.57,52.64
0.70,0.2,0.04,0.59,0.63,0.61,46.57
0.75,0.17,0.03,0.59,0.72,0.65,40.98
0.80,0.14,0.01,0.59,0.83,0.69,37.0
0.85,0.08,0.01,0.59,0.95,0.73,22.43
0.90,0.0,0.0,0.58,0.98,0.73,15.93
max
0.60,0.15,0.07,0.57,0.46,0.51,58.5
0.65,0.19,0.06,0.58,0.55,0.57,52.64
0.70,0.2,0.04,0.59,0.63,0.61,46.57
0.75,0.17,0.03,0.59,0.72,0.65,40.98
0.80,0.14,0.01,0.59,0.83,0.69,37.0
0.85,0.08,0.01,0.59,0.95,0.73,22.43
0.90,-0.0,0.0,0.58,0.98,0.73,15.93
min
0.60,0.15,0.07,0.57,0.46,0.51,58.5
0.65,0.19,0.06,0.58,0.55,0.57,52.64
0.70,0.2,0.04,0.59,0.63,0.61,46.57
0.75,0.17,0.03,0.59,0.72,0.65,40.98
0.80,0.14,0.01,0.59,0.83,0.69,37.0
0.85,0.08,0.01,0.59,0.95,0.73,22.43
0.90,-0.0,0.0,0.58,0.98,0.73,15.93
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 15770.43 seconds
