,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.40,0.0,0.0,1.0,0.0,0.0,18.8
0.45,0.0,0.0,0.53,0.02,0.03,19.61
0.50,0.01,0.01,0.65,0.03,0.06,18.82
0.55,0.07,0.11,0.78,0.15,0.26,18.54
0.60,0.23,0.4,0.78,0.42,0.55,18.75
0.65,0.29,0.28,0.72,0.55,0.62,19.98
0.70,0.36,0.19,0.68,0.72,0.7,17.68
0.75,0.25,0.08,0.64,0.85,0.73,17.37
0.80,0.14,0.02,0.61,0.93,0.74,16.12
max
0.40,0.0,0.0,1.0,0.0,0.0,18.8
0.45,0.0,-0.0,0.53,0.02,0.03,19.61
0.50,0.01,0.01,0.65,0.03,0.06,18.82
0.55,0.07,0.11,0.78,0.15,0.26,18.54
0.60,0.23,0.4,0.78,0.42,0.55,18.75
0.65,0.29,0.28,0.72,0.55,0.62,19.98
0.70,0.36,0.19,0.68,0.72,0.7,17.68
0.75,0.25,0.08,0.64,0.85,0.73,17.37
0.80,0.14,0.02,0.61,0.93,0.74,16.12
min
0.40,0.0,0.0,1.0,0.0,0.0,18.8
0.45,0.0,-0.0,0.53,0.02,0.03,19.61
0.50,0.01,0.01,0.65,0.03,0.06,18.82
0.55,0.07,0.11,0.78,0.15,0.26,18.54
0.60,0.23,0.4,0.78,0.42,0.55,18.75
0.65,0.29,0.28,0.72,0.55,0.62,19.98
0.70,0.36,0.19,0.68,0.72,0.7,17.68
0.75,0.25,0.08,0.64,0.85,0.73,17.37
0.80,0.14,0.02,0.61,0.93,0.74,16.12
std
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1287.38 seconds
