,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,16.26
0.40,0.0,0.0,1.0,0.0,0.0,28.1
0.45,0.0,0.0,0.66,0.01,0.01,22.71
0.50,0.0,0.0,0.54,0.01,0.02,21.95
0.55,0.01,0.01,0.77,0.03,0.05,22.0
0.60,0.1,0.15,0.72,0.23,0.34,21.22
0.65,0.24,0.39,0.73,0.46,0.57,20.2
0.70,0.31,0.17,0.65,0.67,0.66,22.26
max
0.35,0.0,0.0,1.0,0.0,0.0,16.26
0.40,0.0,0.0,1.0,0.0,0.0,28.1
0.45,0.0,0.0,0.66,0.01,0.01,22.71
0.50,0.0,0.0,0.54,0.01,0.02,21.95
0.55,0.01,0.01,0.77,0.03,0.05,22.0
0.60,0.1,0.15,0.72,0.23,0.34,21.22
0.65,0.24,0.39,0.73,0.46,0.57,20.2
0.70,0.31,0.17,0.65,0.67,0.66,22.26
min
0.35,0.0,0.0,1.0,0.0,0.0,16.26
0.40,0.0,0.0,1.0,0.0,0.0,28.1
0.45,0.0,0.0,0.66,0.01,0.01,22.71
0.50,0.0,0.0,0.54,0.01,0.02,21.95
0.55,0.01,0.01,0.77,0.03,0.05,22.0
0.60,0.1,0.15,0.72,0.23,0.34,21.22
0.65,0.24,0.39,0.73,0.46,0.57,20.2
0.70,0.31,0.17,0.65,0.67,0.66,22.26
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 842.82 seconds
