,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,0.68,0.01,0.02,11.25
0.65,0.04,0.05,0.75,0.1,0.17,14.21
0.70,0.17,0.24,0.74,0.35,0.48,17.03
0.75,0.25,0.18,0.66,0.55,0.6,16.91
0.80,0.22,0.05,0.62,0.79,0.7,16.18
0.85,0.08,0.01,0.59,0.93,0.72,13.48
0.90,0.0,0.0,0.58,0.98,0.73,10.9
max
0.60,0.0,0.0,0.68,0.01,0.02,11.25
0.65,0.04,0.05,0.75,0.1,0.17,14.21
0.70,0.17,0.24,0.74,0.35,0.48,17.03
0.75,0.25,0.18,0.66,0.55,0.6,16.91
0.80,0.22,0.05,0.62,0.79,0.7,16.18
0.85,0.08,0.01,0.59,0.93,0.72,13.48
0.90,0.0,0.0,0.58,0.98,0.73,10.9
min
0.60,0.0,0.0,0.68,0.01,0.02,11.25
0.65,0.04,0.05,0.75,0.1,0.17,14.21
0.70,0.17,0.24,0.74,0.35,0.48,17.03
0.75,0.25,0.18,0.66,0.55,0.6,16.91
0.80,0.22,0.05,0.62,0.79,0.7,16.18
0.85,0.08,0.01,0.59,0.93,0.72,13.48
0.90,0.0,0.0,0.58,0.98,0.73,10.9
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 11606.13 seconds
