,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,51.93
0.10,0.0,0.0,1.0,0.0,0.0,59.3
0.15,0.0,0.0,1.0,0.0,0.0,49.07
0.20,0.06,0.11,0.62,0.14,0.23,50.74
0.25,0.08,0.16,0.64,0.2,0.3,51.91
0.30,0.08,0.07,0.55,0.27,0.36,51.13
0.35,0.14,0.13,0.6,0.38,0.47,49.87
0.40,0.19,0.14,0.62,0.46,0.53,46.27
0.45,0.21,0.1,0.6,0.54,0.57,38.56
0.50,0.24,0.07,0.6,0.63,0.61,33.29
0.55,0.22,0.05,0.6,0.69,0.64,30.18
max
0.05,0.0,0.0,1.0,0.0,0.0,51.93
0.10,0.0,0.0,1.0,0.0,0.0,59.3
0.15,0.0,0.0,1.0,0.0,0.0,49.07
0.20,0.06,0.11,0.62,0.14,0.23,50.74
0.25,0.08,0.16,0.64,0.2,0.3,51.91
0.30,0.08,0.07,0.55,0.27,0.36,51.13
0.35,0.14,0.13,0.6,0.38,0.47,49.87
0.40,0.19,0.14,0.62,0.46,0.53,46.27
0.45,0.21,0.1,0.6,0.54,0.57,38.56
0.50,0.24,0.07,0.6,0.63,0.61,33.29
0.55,0.22,0.05,0.6,0.69,0.64,30.18
min
0.05,0.0,0.0,1.0,0.0,0.0,51.93
0.10,0.0,0.0,1.0,0.0,0.0,59.3
0.15,0.0,0.0,1.0,0.0,0.0,49.07
0.20,0.06,0.11,0.62,0.14,0.23,50.74
0.25,0.08,0.16,0.64,0.2,0.3,51.91
0.30,0.08,0.07,0.55,0.27,0.36,51.13
0.35,0.14,0.13,0.6,0.38,0.47,49.87
0.40,0.19,0.14,0.62,0.46,0.53,46.27
0.45,0.21,0.1,0.6,0.54,0.57,38.56
0.50,0.24,0.07,0.6,0.63,0.61,33.29
0.55,0.22,0.05,0.6,0.69,0.64,30.18
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 4440.38 seconds
