,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,141.86
0.40,0.0,0.0,1.0,0.0,0.0,141.29
0.45,0.0,0.0,1.0,0.0,0.0,132.54
0.50,0.0,0.0,0.91,0.0,0.01,133.31
0.55,0.0,0.0,0.94,0.01,0.01,133.08
0.60,0.04,0.05,0.86,0.08,0.15,134.71
0.65,0.16,0.32,0.74,0.31,0.44,126.93
0.70,0.32,0.44,0.77,0.55,0.64,112.77
max
0.35,-0.0,0.0,1.0,-0.0,-0.0,141.86
0.40,-0.0,0.0,1.0,-0.0,-0.0,141.29
0.45,0.0,0.0,1.0,0.0,0.0,132.54
0.50,0.0,0.0,0.91,0.0,0.01,133.31
0.55,0.0,0.0,0.94,0.01,0.01,133.08
0.60,0.04,0.05,0.86,0.08,0.15,134.71
0.65,0.16,0.32,0.74,0.31,0.44,126.93
0.70,0.32,0.44,0.77,0.55,0.64,112.77
min
0.35,-0.0,0.0,1.0,-0.0,-0.0,141.86
0.40,-0.0,0.0,1.0,-0.0,-0.0,141.29
0.45,0.0,0.0,1.0,0.0,0.0,132.54
0.50,0.0,0.0,0.91,0.0,0.01,133.31
0.55,0.0,0.0,0.94,0.01,0.01,133.08
0.60,0.04,0.05,0.86,0.08,0.15,134.71
0.65,0.16,0.32,0.74,0.31,0.44,126.93
0.70,0.32,0.44,0.77,0.55,0.64,112.77
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 13119.31 seconds
