,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.01,0.01,140.8
0.40,0.01,0.0,1.0,0.01,0.02,137.04
0.45,0.02,0.02,0.71,0.05,0.09,142.96
0.50,0.19,0.39,0.81,0.33,0.47,131.85
0.55,0.28,0.44,0.77,0.49,0.6,121.39
0.60,0.4,0.4,0.74,0.66,0.7,108.06
0.65,0.44,0.36,0.72,0.78,0.75,99.03
0.70,0.3,0.13,0.67,0.85,0.75,83.02
max
0.35,0.0,0.0,1.0,0.01,0.01,140.8
0.40,0.01,0.0,1.0,0.01,0.02,137.04
0.45,0.02,0.02,0.71,0.05,0.09,142.96
0.50,0.19,0.39,0.81,0.33,0.47,131.85
0.55,0.28,0.44,0.77,0.49,0.6,121.39
0.60,0.4,0.4,0.74,0.66,0.7,108.06
0.65,0.44,0.36,0.72,0.78,0.75,99.03
0.70,0.3,0.13,0.67,0.85,0.75,83.02
min
0.35,0.0,0.0,1.0,0.01,0.01,140.8
0.40,0.01,0.0,1.0,0.01,0.02,137.04
0.45,0.02,0.02,0.71,0.05,0.09,142.96
0.50,0.19,0.39,0.81,0.33,0.47,131.85
0.55,0.28,0.44,0.77,0.49,0.6,121.39
0.60,0.4,0.4,0.74,0.66,0.7,108.06
0.65,0.44,0.36,0.72,0.78,0.75,99.03
0.70,0.3,0.13,0.67,0.85,0.75,83.02
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 3963.46 seconds
