,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.02,0.02,0.69,0.06,0.11,28.59
0.65,0.11,0.16,0.77,0.24,0.36,27.84
0.70,0.28,0.39,0.74,0.52,0.61,27.34
0.75,0.37,0.25,0.68,0.69,0.69,28.83
0.80,0.25,0.1,0.65,0.84,0.73,28.63
0.85,0.11,0.01,0.6,0.94,0.73,23.66
0.90,0.01,0.0,0.58,0.98,0.73,17.06
max
0.60,0.02,0.02,0.69,0.06,0.11,28.59
0.65,0.11,0.16,0.77,0.24,0.36,27.84
0.70,0.28,0.39,0.74,0.52,0.61,27.34
0.75,0.37,0.25,0.68,0.69,0.69,28.83
0.80,0.25,0.1,0.65,0.84,0.73,28.63
0.85,0.11,0.01,0.6,0.94,0.73,23.66
0.90,0.01,0.0,0.58,0.98,0.73,17.06
min
0.60,0.02,0.02,0.69,0.06,0.11,28.59
0.65,0.11,0.16,0.77,0.24,0.36,27.84
0.70,0.28,0.39,0.74,0.52,0.61,27.34
0.75,0.37,0.25,0.68,0.69,0.69,28.83
0.80,0.25,0.1,0.65,0.84,0.73,28.63
0.85,0.11,0.01,0.6,0.94,0.73,23.66
0.90,0.01,0.0,0.58,0.98,0.73,17.06
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 236.59 seconds
