,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.50,0.0,0.0,1.0,0.0,0.0,222.58
0.55,0.0,0.0,1.0,0.0,0.0,195.15
0.60,0.0,0.0,1.0,0.01,0.01,187.14
0.65,0.0,0.0,0.94,0.01,0.02,201.73
0.70,0.02,0.02,0.93,0.04,0.08,210.78
0.75,0.06,0.06,0.81,0.16,0.26,199.76
0.80,0.21,0.19,0.84,0.42,0.56,181.23
0.85,0.46,0.42,0.75,0.82,0.79,126.21
0.90,0.14,0.08,0.62,0.96,0.76,55.75
0.95,-0.01,0.0,0.58,0.99,0.73,30.94
max
0.50,0.0,0.0,1.0,0.0,0.0,222.58
0.55,0.0,0.0,1.0,0.0,0.0,195.15
0.60,0.0,0.0,1.0,0.01,0.01,187.14
0.65,0.0,0.0,0.94,0.01,0.02,201.73
0.70,0.02,0.02,0.93,0.04,0.08,210.78
0.75,0.06,0.06,0.81,0.16,0.26,199.76
0.80,0.21,0.19,0.84,0.42,0.56,181.23
0.85,0.46,0.42,0.75,0.82,0.79,126.21
0.90,0.14,0.08,0.62,0.96,0.76,55.75
0.95,-0.01,-0.0,0.58,0.99,0.73,30.94
min
0.50,0.0,0.0,1.0,0.0,0.0,222.58
0.55,0.0,0.0,1.0,0.0,0.0,195.15
0.60,0.0,0.0,1.0,0.01,0.01,187.14
0.65,0.0,0.0,0.94,0.01,0.02,201.73
0.70,0.02,0.02,0.93,0.04,0.08,210.78
0.75,0.06,0.06,0.81,0.16,0.26,199.76
0.80,0.21,0.19,0.84,0.42,0.56,181.23
0.85,0.46,0.42,0.75,0.82,0.79,126.21
0.90,0.14,0.08,0.62,0.96,0.76,55.75
0.95,-0.01,-0.0,0.58,0.99,0.73,30.94
std
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1638.23 seconds
