,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,340.3
0.40,0.0,0.0,0.52,0.0,0.01,338.41
0.45,0.0,0.0,0.52,0.0,0.01,339.06
0.50,0.0,0.0,0.48,0.0,0.01,336.97
0.55,0.01,0.01,0.76,0.03,0.06,336.83
0.60,0.13,0.22,0.76,0.26,0.39,313.11
0.65,0.21,0.27,0.71,0.44,0.54,263.6
0.70,0.31,0.18,0.66,0.64,0.65,192.08
max
0.35,0.0,0.0,1.0,0.0,0.0,340.3
0.40,0.0,-0.0,0.52,0.0,0.01,338.41
0.45,0.0,-0.0,0.52,0.0,0.01,339.06
0.50,-0.0,-0.0,0.48,0.0,0.01,336.97
0.55,0.01,0.01,0.76,0.03,0.06,336.83
0.60,0.13,0.22,0.76,0.26,0.39,313.11
0.65,0.21,0.27,0.71,0.44,0.54,263.6
0.70,0.31,0.18,0.66,0.64,0.65,192.08
min
0.35,0.0,0.0,1.0,0.0,0.0,340.3
0.40,0.0,-0.0,0.52,0.0,0.01,338.41
0.45,0.0,-0.0,0.52,0.0,0.01,339.06
0.50,-0.0,-0.0,0.48,0.0,0.01,336.97
0.55,0.01,0.01,0.76,0.03,0.06,336.83
0.60,0.13,0.22,0.76,0.26,0.39,313.11
0.65,0.21,0.27,0.71,0.44,0.54,263.6
0.70,0.31,0.18,0.66,0.64,0.65,192.08
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 32797.12 seconds
