,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,50.7
0.10,0.03,0.07,0.49,0.13,0.21,45.96
0.15,0.04,0.1,0.51,0.16,0.25,44.54
0.20,0.07,0.14,0.55,0.24,0.34,410.06
0.25,0.11,0.05,0.54,0.42,0.47,41.46
0.30,0.15,0.07,0.57,0.49,0.53,37.56
0.35,0.18,0.05,0.57,0.56,0.56,36.82
0.40,0.18,0.04,0.58,0.63,0.6,33.81
0.45,0.19,0.04,0.59,0.69,0.63,30.45
0.50,0.19,0.04,0.6,0.74,0.66,27.87
0.55,0.19,0.03,0.61,0.79,0.69,24.88
max
0.05,0.0,0.0,1.0,0.0,0.0,50.7
0.10,0.03,0.07,0.49,0.13,0.21,45.96
0.15,0.04,0.1,0.51,0.16,0.25,44.54
0.20,0.07,0.14,0.55,0.24,0.34,410.06
0.25,0.11,0.05,0.54,0.42,0.47,41.46
0.30,0.15,0.07,0.57,0.49,0.53,37.56
0.35,0.18,0.05,0.57,0.56,0.56,36.82
0.40,0.18,0.04,0.58,0.63,0.6,33.81
0.45,0.19,0.04,0.59,0.69,0.63,30.45
0.50,0.19,0.04,0.6,0.74,0.66,27.87
0.55,0.19,0.03,0.61,0.79,0.69,24.88
min
0.05,0.0,0.0,1.0,0.0,0.0,50.7
0.10,0.03,0.07,0.49,0.13,0.21,45.96
0.15,0.04,0.1,0.51,0.16,0.25,44.54
0.20,0.07,0.14,0.55,0.24,0.34,410.06
0.25,0.11,0.05,0.54,0.42,0.47,41.46
0.30,0.15,0.07,0.57,0.49,0.53,37.56
0.35,0.18,0.05,0.57,0.56,0.56,36.82
0.40,0.18,0.04,0.58,0.63,0.6,33.81
0.45,0.19,0.04,0.59,0.69,0.63,30.45
0.50,0.19,0.04,0.6,0.74,0.66,27.87
0.55,0.19,0.03,0.61,0.79,0.69,24.88
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 809.48 seconds
