,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.17,0.11,0.59,0.48,0.53,202.6
0.65,0.19,0.07,0.58,0.54,0.56,185.69
0.70,0.21,0.05,0.59,0.63,0.61,163.99
0.75,0.19,0.04,0.6,0.72,0.65,130.08
0.80,0.15,0.02,0.6,0.82,0.69,94.16
0.85,0.08,0.01,0.59,0.93,0.72,55.84
0.90,0.01,0.0,0.58,0.98,0.73,29.98
max
0.60,0.17,0.11,0.59,0.48,0.53,202.6
0.65,0.19,0.07,0.58,0.54,0.56,185.69
0.70,0.21,0.05,0.59,0.63,0.61,163.99
0.75,0.19,0.04,0.6,0.72,0.65,130.08
0.80,0.15,0.02,0.6,0.82,0.69,94.16
0.85,0.08,0.01,0.59,0.93,0.72,55.84
0.90,0.01,0.0,0.58,0.98,0.73,29.98
min
0.60,0.17,0.11,0.59,0.48,0.53,202.6
0.65,0.19,0.07,0.58,0.54,0.56,185.69
0.70,0.21,0.05,0.59,0.63,0.61,163.99
0.75,0.19,0.04,0.6,0.72,0.65,130.08
0.80,0.15,0.02,0.6,0.82,0.69,94.16
0.85,0.08,0.01,0.59,0.93,0.72,55.84
0.90,0.01,0.0,0.58,0.98,0.73,29.98
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 67797.45 seconds
