,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.50,0.0,0.0,1.0,0.0,0.0,169.47
0.55,0.0,0.0,0.86,0.0,0.01,170.2
0.60,0.01,0.01,0.9,0.02,0.03,165.76
0.65,0.04,0.06,0.8,0.09,0.17,160.14
0.70,0.2,0.4,0.77,0.37,0.5,144.41
0.75,0.32,0.41,0.73,0.58,0.65,125.76
0.80,0.26,0.11,0.64,0.79,0.71,103.15
0.85,0.12,0.02,0.61,0.94,0.74,71.01
0.90,0.01,0.0,0.58,0.98,0.73,43.17
max
0.50,0.0,0.0,1.0,0.0,0.0,169.47
0.55,0.0,0.0,0.86,0.0,0.01,170.2
0.60,0.01,0.01,0.9,0.02,0.03,165.76
0.65,0.04,0.06,0.8,0.09,0.17,160.14
0.70,0.2,0.4,0.77,0.37,0.5,144.41
0.75,0.32,0.41,0.73,0.58,0.65,125.76
0.80,0.26,0.11,0.64,0.79,0.71,103.15
0.85,0.12,0.02,0.61,0.94,0.74,71.01
0.90,0.01,0.0,0.58,0.98,0.73,43.17
min
0.50,0.0,0.0,1.0,0.0,0.0,169.47
0.55,0.0,0.0,0.86,0.0,0.01,170.2
0.60,0.01,0.01,0.9,0.02,0.03,165.76
0.65,0.04,0.06,0.8,0.09,0.17,160.14
0.70,0.2,0.4,0.77,0.37,0.5,144.41
0.75,0.32,0.41,0.73,0.58,0.65,125.76
0.80,0.26,0.11,0.64,0.79,0.71,103.15
0.85,0.12,0.02,0.61,0.94,0.74,71.01
0.90,0.01,0.0,0.58,0.98,0.73,43.17
std
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1174.31 seconds
