,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.1,0.16,0.81,0.21,0.33,16.42
0.65,0.19,0.3,0.72,0.4,0.51,18.69
0.70,0.3,0.31,0.69,0.59,0.63,18.4
0.75,0.31,0.13,0.66,0.75,0.7,17.73
0.80,0.19,0.03,0.62,0.88,0.73,16.57
0.85,0.08,0.01,0.6,0.96,0.73,13.67
0.90,0.01,0.0,0.58,0.98,0.73,10.29
max
0.60,0.1,0.16,0.81,0.21,0.33,16.42
0.65,0.19,0.3,0.72,0.4,0.51,18.69
0.70,0.3,0.31,0.69,0.59,0.63,18.4
0.75,0.31,0.13,0.66,0.75,0.7,17.73
0.80,0.19,0.03,0.62,0.88,0.73,16.57
0.85,0.08,0.01,0.6,0.96,0.73,13.67
0.90,0.01,0.0,0.58,0.98,0.73,10.29
min
0.60,0.1,0.16,0.81,0.21,0.33,16.42
0.65,0.19,0.3,0.72,0.4,0.51,18.69
0.70,0.3,0.31,0.69,0.59,0.63,18.4
0.75,0.31,0.13,0.66,0.75,0.7,17.73
0.80,0.19,0.03,0.62,0.88,0.73,16.57
0.85,0.08,0.01,0.6,0.96,0.73,13.67
0.90,0.01,0.0,0.58,0.98,0.73,10.29
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 150.20 seconds
