,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.06,0.07,0.54,0.2,0.3,67.39
0.40,0.1,0.15,0.57,0.29,0.39,64.07
0.45,0.13,0.18,0.6,0.35,0.44,63.59
0.50,0.19,0.16,0.61,0.48,0.54,56.96
0.55,0.23,0.1,0.61,0.56,0.58,52.78
0.60,0.23,0.07,0.6,0.64,0.62,45.61
0.65,0.21,0.04,0.6,0.71,0.65,40.85
0.70,0.19,0.02,0.6,0.78,0.68,36.04
max
0.35,0.06,0.07,0.54,0.2,0.3,67.39
0.40,0.1,0.15,0.57,0.29,0.39,64.07
0.45,0.13,0.18,0.6,0.35,0.44,63.59
0.50,0.19,0.16,0.61,0.48,0.54,56.96
0.55,0.23,0.1,0.61,0.56,0.58,52.78
0.60,0.23,0.07,0.6,0.64,0.62,45.61
0.65,0.21,0.04,0.6,0.71,0.65,40.85
0.70,0.19,0.02,0.6,0.78,0.68,36.04
min
0.35,0.06,0.07,0.54,0.2,0.3,67.39
0.40,0.1,0.15,0.57,0.29,0.39,64.07
0.45,0.13,0.18,0.6,0.35,0.44,63.59
0.50,0.19,0.16,0.61,0.48,0.54,56.96
0.55,0.23,0.1,0.61,0.56,0.58,52.78
0.60,0.23,0.07,0.6,0.64,0.62,45.61
0.65,0.21,0.04,0.6,0.71,0.65,40.85
0.70,0.19,0.02,0.6,0.78,0.68,36.04
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 11911.08 seconds
