,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.40,0.0,0.0,1.0,0.0,0.0,118.68
0.45,0.0,0.0,0.47,0.02,0.03,150.97
0.50,0.01,0.0,0.59,0.03,0.06,146.68
0.55,0.06,0.07,0.81,0.14,0.23,138.19
0.60,0.19,0.29,0.76,0.37,0.5,154.44
0.65,0.28,0.36,0.73,0.53,0.61,123.27
0.70,0.35,0.19,0.67,0.72,0.7,97.53
0.75,0.25,0.09,0.64,0.84,0.73,79.88
0.80,0.14,0.02,0.61,0.93,0.74,63.44
max
0.40,0.0,0.0,1.0,0.0,0.0,118.68
0.45,0.0,-0.0,0.47,0.02,0.03,150.97
0.50,0.01,0.0,0.59,0.03,0.06,146.68
0.55,0.06,0.07,0.81,0.14,0.23,138.19
0.60,0.19,0.29,0.76,0.37,0.5,154.44
0.65,0.28,0.36,0.73,0.53,0.61,123.27
0.70,0.35,0.19,0.67,0.72,0.7,97.53
0.75,0.25,0.09,0.64,0.84,0.73,79.88
0.80,0.14,0.02,0.61,0.93,0.74,63.44
min
0.40,0.0,0.0,1.0,0.0,0.0,118.68
0.45,0.0,-0.0,0.47,0.02,0.03,150.97
0.50,0.01,0.0,0.59,0.03,0.06,146.68
0.55,0.06,0.07,0.81,0.14,0.23,138.19
0.60,0.19,0.29,0.76,0.37,0.5,154.44
0.65,0.28,0.36,0.73,0.53,0.61,123.27
0.70,0.35,0.19,0.67,0.72,0.7,97.53
0.75,0.25,0.09,0.64,0.84,0.73,79.88
0.80,0.14,0.02,0.61,0.93,0.74,63.44
std
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1098.09 seconds
