,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,276.71
0.10,0.0,0.0,1.0,0.0,0.0,279.18
0.15,0.0,0.0,1.0,0.0,0.0,275.83
0.20,0.0,0.0,1.0,0.0,0.0,274.61
0.25,0.0,0.0,1.0,0.0,0.0,276.79
0.30,0.03,0.07,0.54,0.1,0.16,275.84
0.35,0.05,0.08,0.53,0.16,0.25,269.39
0.40,0.08,0.15,0.56,0.26,0.35,257.85
0.45,0.13,0.1,0.58,0.37,0.45,226.46
0.50,0.14,0.1,0.58,0.43,0.49,201.7
0.55,0.19,0.08,0.59,0.52,0.55,176.55
max
0.05,0.0,0.0,1.0,0.0,0.0,276.71
0.10,0.0,0.0,1.0,0.0,0.0,279.18
0.15,0.0,0.0,1.0,0.0,0.0,275.83
0.20,0.0,0.0,1.0,0.0,0.0,274.61
0.25,0.0,0.0,1.0,0.0,0.0,276.79
0.30,0.03,0.07,0.54,0.1,0.16,275.84
0.35,0.05,0.08,0.53,0.16,0.25,269.39
0.40,0.08,0.15,0.56,0.26,0.35,257.85
0.45,0.13,0.1,0.58,0.37,0.45,226.46
0.50,0.14,0.1,0.58,0.43,0.49,201.7
0.55,0.19,0.08,0.59,0.52,0.55,176.55
min
0.05,0.0,0.0,1.0,0.0,0.0,276.71
0.10,0.0,0.0,1.0,0.0,0.0,279.18
0.15,0.0,0.0,1.0,0.0,0.0,275.83
0.20,0.0,0.0,1.0,0.0,0.0,274.61
0.25,0.0,0.0,1.0,0.0,0.0,276.79
0.30,0.03,0.07,0.54,0.1,0.16,275.84
0.35,0.05,0.08,0.53,0.16,0.25,269.39
0.40,0.08,0.15,0.56,0.26,0.35,257.85
0.45,0.13,0.1,0.58,0.37,0.45,226.46
0.50,0.14,0.1,0.58,0.43,0.49,201.7
0.55,0.19,0.08,0.59,0.52,0.55,176.55
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 23392.75 seconds
