,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,382.11
0.10,0.0,0.0,1.0,0.0,0.0,397.88
0.15,0.0,0.0,1.0,0.0,0.0,293.16
0.20,0.02,0.04,0.51,0.08,0.13,273.98
0.25,0.02,0.04,0.51,0.08,0.13,266.17
0.30,0.06,0.06,0.53,0.23,0.32,252.62
0.35,0.09,0.08,0.55,0.3,0.39,229.34
0.40,0.13,0.08,0.57,0.42,0.48,203.27
0.45,0.15,0.05,0.57,0.48,0.52,184.43
0.50,0.2,0.04,0.58,0.58,0.58,165.18
0.55,0.21,0.04,0.59,0.65,0.62,141.97
max
0.05,0.0,0.0,1.0,0.0,0.0,382.11
0.10,0.0,0.0,1.0,0.0,0.0,397.88
0.15,0.0,0.0,1.0,0.0,0.0,293.16
0.20,0.02,0.04,0.51,0.08,0.13,273.98
0.25,0.02,0.04,0.51,0.08,0.13,266.17
0.30,0.06,0.06,0.53,0.23,0.32,252.62
0.35,0.09,0.08,0.55,0.3,0.39,229.34
0.40,0.13,0.08,0.57,0.42,0.48,203.27
0.45,0.15,0.05,0.57,0.48,0.52,184.43
0.50,0.2,0.04,0.58,0.58,0.58,165.18
0.55,0.21,0.04,0.59,0.65,0.62,141.97
min
0.05,0.0,0.0,1.0,0.0,0.0,382.11
0.10,0.0,0.0,1.0,0.0,0.0,397.88
0.15,0.0,0.0,1.0,0.0,0.0,293.16
0.20,0.02,0.04,0.51,0.08,0.13,273.98
0.25,0.02,0.04,0.51,0.08,0.13,266.17
0.30,0.06,0.06,0.53,0.23,0.32,252.62
0.35,0.09,0.08,0.55,0.3,0.39,229.34
0.40,0.13,0.08,0.57,0.42,0.48,203.27
0.45,0.15,0.05,0.57,0.48,0.52,184.43
0.50,0.2,0.04,0.58,0.58,0.58,165.18
0.55,0.21,0.04,0.59,0.65,0.62,141.97
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 20103.25 seconds
