,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.17,0.14,0.59,0.46,0.52,247.79
0.65,0.21,0.1,0.6,0.56,0.58,213.62
0.70,0.21,0.05,0.59,0.65,0.62,214.25
0.75,0.18,0.03,0.59,0.73,0.65,176.79
0.80,0.14,0.02,0.59,0.83,0.69,124.9
0.85,0.08,0.01,0.59,0.95,0.73,72.67
0.90,0.0,0.0,0.58,0.98,0.73,38.81
max
0.60,0.17,0.14,0.59,0.46,0.52,247.79
0.65,0.21,0.1,0.6,0.56,0.58,213.62
0.70,0.21,0.05,0.59,0.65,0.62,214.25
0.75,0.18,0.03,0.59,0.73,0.65,176.79
0.80,0.14,0.02,0.59,0.83,0.69,124.9
0.85,0.08,0.01,0.59,0.95,0.73,72.67
0.90,0.0,0.0,0.58,0.98,0.73,38.81
min
0.60,0.17,0.14,0.59,0.46,0.52,247.79
0.65,0.21,0.1,0.6,0.56,0.58,213.62
0.70,0.21,0.05,0.59,0.65,0.62,214.25
0.75,0.18,0.03,0.59,0.73,0.65,176.79
0.80,0.14,0.02,0.59,0.83,0.69,124.9
0.85,0.08,0.01,0.59,0.95,0.73,72.67
0.90,0.0,0.0,0.58,0.98,0.73,38.81
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 16882.84 seconds
