,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.08,0.07,0.78,0.22,0.35,134.2
0.65,0.26,0.22,0.77,0.53,0.63,122.77
0.70,0.43,0.38,0.74,0.79,0.76,97.39
0.75,0.25,0.2,0.66,0.9,0.76,69.54
0.80,0.13,0.08,0.62,0.95,0.75,54.39
0.85,0.03,0.01,0.58,0.97,0.73,39.76
0.90,0.0,0.0,0.58,0.99,0.73,32.22
max
0.60,0.08,0.07,0.78,0.22,0.35,134.2
0.65,0.26,0.22,0.77,0.53,0.63,122.77
0.70,0.43,0.38,0.74,0.79,0.76,97.39
0.75,0.25,0.2,0.66,0.9,0.76,69.54
0.80,0.13,0.08,0.62,0.95,0.75,54.39
0.85,0.03,0.01,0.58,0.97,0.73,39.76
0.90,0.0,0.0,0.58,0.99,0.73,32.22
min
0.60,0.08,0.07,0.78,0.22,0.35,134.2
0.65,0.26,0.22,0.77,0.53,0.63,122.77
0.70,0.43,0.38,0.74,0.79,0.76,97.39
0.75,0.25,0.2,0.66,0.9,0.76,69.54
0.80,0.13,0.08,0.62,0.95,0.75,54.39
0.85,0.03,0.01,0.58,0.97,0.73,39.76
0.90,0.0,0.0,0.58,0.99,0.73,32.22
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7433.32 seconds
