,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,533.72
0.10,0.0,0.0,1.0,0.0,0.0,461.21
0.15,0.0,0.0,1.0,0.0,0.0,391.92
0.20,0.03,0.03,0.54,0.09,0.16,539.45
0.25,0.03,0.01,0.49,0.13,0.21,435.05
0.30,0.07,0.04,0.55,0.23,0.32,335.38
0.35,0.11,0.13,0.58,0.32,0.41,331.66
0.40,0.15,0.15,0.6,0.4,0.48,398.22
0.45,0.21,0.17,0.62,0.5,0.55,331.76
0.50,0.23,0.09,0.61,0.57,0.59,227.26
max
0.05,0.0,0.0,1.0,0.0,0.0,533.72
0.10,0.0,0.0,1.0,0.0,0.0,461.21
0.15,0.0,0.0,1.0,0.0,0.0,391.92
0.20,0.03,0.03,0.54,0.09,0.16,539.45
0.25,0.03,0.01,0.49,0.13,0.21,435.05
0.30,0.07,0.04,0.55,0.23,0.32,335.38
0.35,0.11,0.13,0.58,0.32,0.41,331.66
0.40,0.15,0.15,0.6,0.4,0.48,398.22
0.45,0.21,0.17,0.62,0.5,0.55,331.76
0.50,0.23,0.09,0.61,0.57,0.59,227.26
min
0.05,0.0,0.0,1.0,0.0,0.0,533.72
0.10,0.0,0.0,1.0,0.0,0.0,461.21
0.15,0.0,0.0,1.0,0.0,0.0,391.92
0.20,0.03,0.03,0.54,0.09,0.16,539.45
0.25,0.03,0.01,0.49,0.13,0.21,435.05
0.30,0.07,0.04,0.55,0.23,0.32,335.38
0.35,0.11,0.13,0.58,0.32,0.41,331.66
0.40,0.15,0.15,0.6,0.4,0.48,398.22
0.45,0.21,0.17,0.62,0.5,0.55,331.76
0.50,0.23,0.09,0.61,0.57,0.59,227.26
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 3999.57 seconds
