,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,13.89
0.40,0.0,0.0,1.0,0.0,0.0,13.24
0.45,0.0,0.0,0.54,0.02,0.04,12.64
0.50,0.02,0.02,0.73,0.06,0.12,12.17
0.55,0.16,0.26,0.67,0.36,0.47,13.99
0.60,0.25,0.31,0.71,0.5,0.59,11.5
0.65,0.31,0.14,0.65,0.7,0.68,11.19
0.70,0.23,0.07,0.63,0.82,0.71,12.06
max
0.35,0.0,0.0,1.0,0.0,0.0,13.89
0.40,0.0,0.0,1.0,0.0,0.0,13.24
0.45,0.0,-0.0,0.54,0.02,0.04,12.64
0.50,0.02,0.02,0.73,0.06,0.12,12.17
0.55,0.16,0.26,0.67,0.36,0.47,13.99
0.60,0.25,0.31,0.71,0.5,0.59,11.5
0.65,0.31,0.14,0.65,0.7,0.68,11.19
0.70,0.23,0.07,0.63,0.82,0.71,12.06
min
0.35,0.0,0.0,1.0,0.0,0.0,13.89
0.40,0.0,0.0,1.0,0.0,0.0,13.24
0.45,0.0,-0.0,0.54,0.02,0.04,12.64
0.50,0.02,0.02,0.73,0.06,0.12,12.17
0.55,0.16,0.26,0.67,0.36,0.47,13.99
0.60,0.25,0.31,0.71,0.5,0.59,11.5
0.65,0.31,0.14,0.65,0.7,0.68,11.19
0.70,0.23,0.07,0.63,0.82,0.71,12.06
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 654.40 seconds
