,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.05,0.03,0.52,0.2,0.29,68.48
0.40,0.12,0.11,0.6,0.31,0.41,66.88
0.45,0.17,0.15,0.62,0.42,0.5,60.95
0.50,0.22,0.16,0.63,0.5,0.56,55.89
0.55,0.26,0.13,0.63,0.58,0.6,51.23
0.60,0.29,0.1,0.63,0.64,0.64,46.85
0.65,0.26,0.05,0.62,0.71,0.67,42.22
0.70,0.23,0.04,0.62,0.78,0.69,37.43
max
0.35,0.05,0.03,0.52,0.2,0.29,68.48
0.40,0.12,0.11,0.6,0.31,0.41,66.88
0.45,0.17,0.15,0.62,0.42,0.5,60.95
0.50,0.22,0.16,0.63,0.5,0.56,55.89
0.55,0.26,0.13,0.63,0.58,0.6,51.23
0.60,0.29,0.1,0.63,0.64,0.64,46.85
0.65,0.26,0.05,0.62,0.71,0.67,42.22
0.70,0.23,0.04,0.62,0.78,0.69,37.43
min
0.35,0.05,0.03,0.52,0.2,0.29,68.48
0.40,0.12,0.11,0.6,0.31,0.41,66.88
0.45,0.17,0.15,0.62,0.42,0.5,60.95
0.50,0.22,0.16,0.63,0.5,0.56,55.89
0.55,0.26,0.13,0.63,0.58,0.6,51.23
0.60,0.29,0.1,0.63,0.64,0.64,46.85
0.65,0.26,0.05,0.62,0.71,0.67,42.22
0.70,0.23,0.04,0.62,0.78,0.69,37.43
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7528.07 seconds
