,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.0,0.0,206.68
0.65,0.0,0.0,0.91,0.01,0.01,183.77
0.70,0.01,0.01,0.94,0.02,0.03,213.84
0.75,0.02,0.02,0.8,0.06,0.11,210.34
0.80,0.12,0.12,0.81,0.28,0.42,45805.34
0.85,0.34,0.25,0.71,0.7,0.7,120.91
0.90,0.06,0.03,0.6,0.98,0.74,38.52
max
0.60,0.0,0.0,1.0,0.0,0.0,206.68
0.65,0.0,0.0,0.91,0.01,0.01,183.77
0.70,0.01,0.01,0.94,0.02,0.03,213.84
0.75,0.02,0.02,0.8,0.06,0.11,210.34
0.80,0.12,0.12,0.81,0.28,0.42,45805.34
0.85,0.34,0.25,0.71,0.7,0.7,120.91
0.90,0.06,0.03,0.6,0.98,0.74,38.52
min
0.60,0.0,0.0,1.0,0.0,0.0,206.68
0.65,0.0,0.0,0.91,0.01,0.01,183.77
0.70,0.01,0.01,0.94,0.02,0.03,213.84
0.75,0.02,0.02,0.8,0.06,0.11,210.34
0.80,0.12,0.12,0.81,0.28,0.42,45805.34
0.85,0.34,0.25,0.71,0.7,0.7,120.91
0.90,0.06,0.03,0.6,0.98,0.74,38.52
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 63783.66 seconds
