,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,326.58
0.40,0.0,0.0,1.0,0.0,0.0,332.02
0.45,0.0,0.0,1.0,0.0,0.0,333.77
0.50,0.0,0.0,0.54,0.02,0.04,344.85
0.55,0.0,0.0,0.54,0.02,0.04,336.07
0.60,0.1,0.15,0.8,0.21,0.33,321.28
0.65,0.19,0.26,0.72,0.39,0.51,292.99
0.70,0.28,0.34,0.71,0.55,0.62,231.7
max
0.35,0.0,0.0,1.0,0.0,0.0,326.58
0.40,0.0,0.0,1.0,0.0,0.0,332.02
0.45,0.0,0.0,1.0,0.0,0.0,333.77
0.50,0.0,-0.0,0.54,0.02,0.04,344.85
0.55,0.0,-0.0,0.54,0.02,0.04,336.07
0.60,0.1,0.15,0.8,0.21,0.33,321.28
0.65,0.19,0.26,0.72,0.39,0.51,292.99
0.70,0.28,0.34,0.71,0.55,0.62,231.7
min
0.35,0.0,0.0,1.0,0.0,0.0,326.58
0.40,0.0,0.0,1.0,0.0,0.0,332.02
0.45,0.0,0.0,1.0,0.0,0.0,333.77
0.50,0.0,-0.0,0.54,0.02,0.04,344.85
0.55,0.0,-0.0,0.54,0.02,0.04,336.07
0.60,0.1,0.15,0.8,0.21,0.33,321.28
0.65,0.19,0.26,0.72,0.39,0.51,292.99
0.70,0.28,0.34,0.71,0.55,0.62,231.7
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 20705.56 seconds
