,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,308.85
0.40,0.0,0.0,1.0,0.0,0.0,314.71
0.45,0.0,0.0,1.0,0.0,0.0,317.44
0.50,0.0,0.0,1.0,0.0,0.0,318.17
0.55,0.0,0.01,0.69,0.01,0.03,317.66
0.60,0.03,0.04,0.72,0.09,0.15,312.54
0.65,0.11,0.17,0.72,0.24,0.36,292.86
0.70,0.24,0.27,0.7,0.48,0.57,246.59
max
0.35,0.0,0.0,1.0,0.0,0.0,308.85
0.40,0.0,0.0,1.0,0.0,0.0,314.71
0.45,0.0,0.0,1.0,0.0,0.0,317.44
0.50,0.0,0.0,1.0,0.0,0.0,318.17
0.55,0.0,0.01,0.69,0.01,0.03,317.66
0.60,0.03,0.04,0.72,0.09,0.15,312.54
0.65,0.11,0.17,0.72,0.24,0.36,292.86
0.70,0.24,0.27,0.7,0.48,0.57,246.59
min
0.35,0.0,0.0,1.0,0.0,0.0,308.85
0.40,0.0,0.0,1.0,0.0,0.0,314.71
0.45,0.0,0.0,1.0,0.0,0.0,317.44
0.50,0.0,0.0,1.0,0.0,0.0,318.17
0.55,0.0,0.01,0.69,0.01,0.03,317.66
0.60,0.03,0.04,0.72,0.09,0.15,312.54
0.65,0.11,0.17,0.72,0.24,0.36,292.86
0.70,0.24,0.27,0.7,0.48,0.57,246.59
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 37572.85 seconds
