,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.0,0.0,1.0,0.01,0.01,169.67
0.65,0.01,0.0,1.0,0.01,0.02,162.74
0.70,0.02,0.02,0.93,0.04,0.08,157.63
0.75,0.06,0.06,0.8,0.15,0.25,158.1
0.80,0.23,0.21,0.83,0.45,0.59,140.23
0.85,0.38,0.4,0.72,0.87,0.79,91.06
0.90,0.1,0.06,0.61,0.97,0.75,47.67
max
0.60,0.0,0.0,1.0,0.01,0.01,169.67
0.65,0.01,0.0,1.0,0.01,0.02,162.74
0.70,0.02,0.02,0.93,0.04,0.08,157.63
0.75,0.06,0.06,0.8,0.15,0.25,158.1
0.80,0.23,0.21,0.83,0.45,0.59,140.23
0.85,0.38,0.4,0.72,0.87,0.79,91.06
0.90,0.1,0.06,0.61,0.97,0.75,47.67
min
0.60,0.0,0.0,1.0,0.01,0.01,169.67
0.65,0.01,0.0,1.0,0.01,0.02,162.74
0.70,0.02,0.02,0.93,0.04,0.08,157.63
0.75,0.06,0.06,0.8,0.15,0.25,158.1
0.80,0.23,0.21,0.83,0.45,0.59,140.23
0.85,0.38,0.4,0.72,0.87,0.79,91.06
0.90,0.1,0.06,0.61,0.97,0.75,47.67
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 7774.04 seconds
