,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,80.33
0.40,0.0,0.0,0.64,0.01,0.02,80.43
0.45,0.0,0.0,0.67,0.01,0.03,82.23
0.50,0.02,0.02,0.66,0.08,0.14,79.59
0.55,0.16,0.3,0.71,0.34,0.46,74.59
0.60,0.23,0.24,0.66,0.51,0.57,64.14
0.65,0.33,0.22,0.66,0.69,0.68,54.96
0.70,0.23,0.07,0.63,0.82,0.71,46.59
max
0.35,0.0,0.0,1.0,0.0,0.0,80.33
0.40,0.0,0.0,0.64,0.01,0.02,80.43
0.45,0.0,0.0,0.67,0.01,0.03,82.23
0.50,0.02,0.02,0.66,0.08,0.14,79.59
0.55,0.16,0.3,0.71,0.34,0.46,74.59
0.60,0.23,0.24,0.66,0.51,0.57,64.14
0.65,0.33,0.22,0.66,0.69,0.68,54.96
0.70,0.23,0.07,0.63,0.82,0.71,46.59
min
0.35,0.0,0.0,1.0,0.0,0.0,80.33
0.40,0.0,0.0,0.64,0.01,0.02,80.43
0.45,0.0,0.0,0.67,0.01,0.03,82.23
0.50,0.02,0.02,0.66,0.08,0.14,79.59
0.55,0.16,0.3,0.71,0.34,0.46,74.59
0.60,0.23,0.24,0.66,0.51,0.57,64.14
0.65,0.33,0.22,0.66,0.69,0.68,54.96
0.70,0.23,0.07,0.63,0.82,0.71,46.59
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 26185.32 seconds
