,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.01,0.01,0.77,0.03,0.05,158.38
0.65,0.04,0.03,0.78,0.11,0.2,163.58
0.70,0.12,0.1,0.79,0.29,0.43,150.53
0.75,0.31,0.27,0.77,0.61,0.68,124.94
0.80,0.32,0.32,0.7,0.89,0.78,72.53
0.85,0.1,0.05,0.61,0.96,0.74,45.66
0.90,0.01,0.0,0.58,0.98,0.73,28.2
max
0.60,0.01,0.01,0.77,0.03,0.05,158.38
0.65,0.04,0.03,0.78,0.11,0.2,163.58
0.70,0.12,0.1,0.79,0.29,0.43,150.53
0.75,0.31,0.27,0.77,0.61,0.68,124.94
0.80,0.32,0.32,0.7,0.89,0.78,72.53
0.85,0.1,0.05,0.61,0.96,0.74,45.66
0.90,0.01,0.0,0.58,0.98,0.73,28.2
min
0.60,0.01,0.01,0.77,0.03,0.05,158.38
0.65,0.04,0.03,0.78,0.11,0.2,163.58
0.70,0.12,0.1,0.79,0.29,0.43,150.53
0.75,0.31,0.27,0.77,0.61,0.68,124.94
0.80,0.32,0.32,0.7,0.89,0.78,72.53
0.85,0.1,0.05,0.61,0.96,0.74,45.66
0.90,0.01,0.0,0.58,0.98,0.73,28.2
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 921.04 seconds
