,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.02,0.02,0.72,0.06,0.12,222.48
0.65,0.13,0.19,0.74,0.27,0.4,179.4
0.70,0.25,0.35,0.71,0.49,0.58,186.26
0.75,0.34,0.18,0.66,0.68,0.67,155.56
0.80,0.23,0.05,0.63,0.83,0.72,129.27
0.85,0.11,0.01,0.6,0.94,0.73,90.12
0.90,0.01,0.0,0.58,0.98,0.73,56.73
max
0.60,0.02,0.02,0.72,0.06,0.12,222.48
0.65,0.13,0.19,0.74,0.27,0.4,179.4
0.70,0.25,0.35,0.71,0.49,0.58,186.26
0.75,0.34,0.18,0.66,0.68,0.67,155.56
0.80,0.23,0.05,0.63,0.83,0.72,129.27
0.85,0.11,0.01,0.6,0.94,0.73,90.12
0.90,0.01,0.0,0.58,0.98,0.73,56.73
min
0.60,0.02,0.02,0.72,0.06,0.12,222.48
0.65,0.13,0.19,0.74,0.27,0.4,179.4
0.70,0.25,0.35,0.71,0.49,0.58,186.26
0.75,0.34,0.18,0.66,0.68,0.67,155.56
0.80,0.23,0.05,0.63,0.83,0.72,129.27
0.85,0.11,0.01,0.6,0.94,0.73,90.12
0.90,0.01,0.0,0.58,0.98,0.73,56.73
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 2881.92 seconds
