,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.50,0.0,0.0,0.91,0.01,0.02,169.35
0.55,0.01,0.01,0.94,0.02,0.03,168.21
0.60,0.06,0.08,0.84,0.13,0.22,159.68
0.65,0.2,0.38,0.79,0.36,0.49,149.35
0.70,0.35,0.5,0.79,0.57,0.66,131.28
0.75,0.43,0.31,0.71,0.73,0.72,94.15
0.80,0.27,0.08,0.66,0.87,0.75,81.13
0.85,0.15,0.02,0.62,0.95,0.75,62.87
0.90,0.03,0.0,0.58,0.98,0.73,47.47
max
0.50,0.0,0.0,0.91,0.01,0.02,169.35
0.55,0.01,0.01,0.94,0.02,0.03,168.21
0.60,0.06,0.08,0.84,0.13,0.22,159.68
0.65,0.2,0.38,0.79,0.36,0.49,149.35
0.70,0.35,0.5,0.79,0.57,0.66,131.28
0.75,0.43,0.31,0.71,0.73,0.72,94.15
0.80,0.27,0.08,0.66,0.87,0.75,81.13
0.85,0.15,0.02,0.62,0.95,0.75,62.87
0.90,0.03,0.0,0.58,0.98,0.73,47.47
min
0.50,0.0,0.0,0.91,0.01,0.02,169.35
0.55,0.01,0.01,0.94,0.02,0.03,168.21
0.60,0.06,0.08,0.84,0.13,0.22,159.68
0.65,0.2,0.38,0.79,0.36,0.49,149.35
0.70,0.35,0.5,0.79,0.57,0.66,131.28
0.75,0.43,0.31,0.71,0.73,0.72,94.15
0.80,0.27,0.08,0.66,0.87,0.75,81.13
0.85,0.15,0.02,0.62,0.95,0.75,62.87
0.90,0.03,0.0,0.58,0.98,0.73,47.47
std
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 1085.06 seconds
