,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.05,0.0,0.0,1.0,0.0,0.0,46.1
0.10,0.0,0.0,1.0,0.0,0.0,46.72
0.15,0.0,0.0,1.0,0.0,0.0,46.43
0.20,0.0,0.0,1.0,0.0,0.0,46.22
0.25,0.0,0.0,1.0,0.0,0.0,45.88
0.30,0.03,0.03,0.61,0.08,0.14,46.38
0.35,0.05,0.06,0.54,0.18,0.27,45.74
0.40,0.09,0.12,0.55,0.3,0.39,43.15
0.45,0.1,0.09,0.54,0.36,0.43,39.74
0.50,0.14,0.1,0.57,0.44,0.49,36.31
0.55,0.18,0.07,0.58,0.53,0.55,33.79
max
0.05,0.0,0.0,1.0,0.0,0.0,46.1
0.10,0.0,0.0,1.0,0.0,0.0,46.72
0.15,0.0,0.0,1.0,0.0,0.0,46.43
0.20,0.0,0.0,1.0,0.0,0.0,46.22
0.25,0.0,0.0,1.0,0.0,0.0,45.88
0.30,0.03,0.03,0.61,0.08,0.14,46.38
0.35,0.05,0.06,0.54,0.18,0.27,45.74
0.40,0.09,0.12,0.55,0.3,0.39,43.15
0.45,0.1,0.09,0.54,0.36,0.43,39.74
0.50,0.14,0.1,0.57,0.44,0.49,36.31
0.55,0.18,0.07,0.58,0.53,0.55,33.79
min
0.05,0.0,0.0,1.0,0.0,0.0,46.1
0.10,0.0,0.0,1.0,0.0,0.0,46.72
0.15,0.0,0.0,1.0,0.0,0.0,46.43
0.20,0.0,0.0,1.0,0.0,0.0,46.22
0.25,0.0,0.0,1.0,0.0,0.0,45.88
0.30,0.03,0.03,0.61,0.08,0.14,46.38
0.35,0.05,0.06,0.54,0.18,0.27,45.74
0.40,0.09,0.12,0.55,0.3,0.39,43.15
0.45,0.1,0.09,0.54,0.36,0.43,39.74
0.50,0.14,0.1,0.57,0.44,0.49,36.31
0.55,0.18,0.07,0.58,0.53,0.55,33.79
std
0.05,0.0,0.0,0.0,0.0,0.0,0.0
0.10,0.0,0.0,0.0,0.0,0.0,0.0
0.15,0.0,0.0,0.0,0.0,0.0,0.0
0.20,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.30,0.0,0.0,0.0,0.0,0.0,0.0
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 20590.92 seconds
