,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.40,0.08,0.13,0.62,0.22,0.32,78.63
0.45,0.11,0.13,0.59,0.31,0.41,74.33
0.50,0.14,0.12,0.6,0.38,0.47,88.78
0.55,0.16,0.12,0.61,0.43,0.5,78.94
0.60,0.2,0.07,0.59,0.54,0.57,71.54
0.65,0.24,0.06,0.6,0.62,0.61,61.39
0.70,0.2,0.04,0.6,0.68,0.63,51.51
max
0.40,0.08,0.13,0.62,0.22,0.32,78.63
0.45,0.11,0.13,0.59,0.31,0.41,74.33
0.50,0.14,0.12,0.6,0.38,0.47,88.78
0.55,0.16,0.12,0.61,0.43,0.5,78.94
0.60,0.2,0.07,0.59,0.54,0.57,71.54
0.65,0.24,0.06,0.6,0.62,0.61,61.39
0.70,0.2,0.04,0.6,0.68,0.63,51.51
min
0.40,0.08,0.13,0.62,0.22,0.32,78.63
0.45,0.11,0.13,0.59,0.31,0.41,74.33
0.50,0.14,0.12,0.6,0.38,0.47,88.78
0.55,0.16,0.12,0.61,0.43,0.5,78.94
0.60,0.2,0.07,0.59,0.54,0.57,71.54
0.65,0.24,0.06,0.6,0.62,0.61,61.39
0.70,0.2,0.04,0.6,0.68,0.63,51.51
std
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 536.41 seconds
