,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.35,0.0,0.0,1.0,0.0,0.0,593.09
0.40,0.0,0.0,1.0,0.0,0.0,571.24
0.45,0.0,0.0,1.0,0.01,0.01,580.33
0.50,0.01,0.01,0.63,0.02,0.05,576.29
0.55,0.13,0.23,0.77,0.26,0.39,514.44
0.60,0.28,0.44,0.8,0.48,0.6,299.9
0.65,0.4,0.44,0.76,0.65,0.7,246.4
0.70,0.4,0.29,0.71,0.78,0.74,194.29
max
0.35,0.0,0.0,1.0,0.0,0.0,593.09
0.40,0.0,0.0,1.0,0.0,0.0,571.24
0.45,0.0,0.0,1.0,0.01,0.01,580.33
0.50,0.01,0.01,0.63,0.02,0.05,576.29
0.55,0.13,0.23,0.77,0.26,0.39,514.44
0.60,0.28,0.44,0.8,0.48,0.6,299.9
0.65,0.4,0.44,0.76,0.65,0.7,246.4
0.70,0.4,0.29,0.71,0.78,0.74,194.29
min
0.35,0.0,0.0,1.0,0.0,0.0,593.09
0.40,0.0,0.0,1.0,0.0,0.0,571.24
0.45,0.0,0.0,1.0,0.01,0.01,580.33
0.50,0.01,0.01,0.63,0.02,0.05,576.29
0.55,0.13,0.23,0.77,0.26,0.39,514.44
0.60,0.28,0.44,0.8,0.48,0.6,299.9
0.65,0.4,0.44,0.76,0.65,0.7,246.4
0.70,0.4,0.29,0.71,0.78,0.74,194.29
std
0.35,0.0,0.0,0.0,0.0,0.0,0.0
0.40,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 14427.03 seconds
