,AMI,ARI,Completeness,Homogeneity,V-measure,time
mean
0.60,0.3,0.13,0.64,0.62,0.63,53.51
0.65,0.27,0.07,0.63,0.68,0.65,35.28
0.70,0.25,0.05,0.63,0.75,0.68,40.07
0.75,0.22,0.03,0.62,0.82,0.71,33.81
0.80,0.17,0.02,0.62,0.91,0.74,28.82
0.85,0.1,0.01,0.6,0.97,0.74,21.07
0.90,0.02,0.0,0.58,0.98,0.73,16.56
max
0.60,0.3,0.13,0.64,0.62,0.63,53.51
0.65,0.27,0.07,0.63,0.68,0.65,35.28
0.70,0.25,0.05,0.63,0.75,0.68,40.07
0.75,0.22,0.03,0.62,0.82,0.71,33.81
0.80,0.17,0.02,0.62,0.91,0.74,28.82
0.85,0.1,0.01,0.6,0.97,0.74,21.07
0.90,0.02,0.0,0.58,0.98,0.73,16.56
min
0.60,0.3,0.13,0.64,0.62,0.63,53.51
0.65,0.27,0.07,0.63,0.68,0.65,35.28
0.70,0.25,0.05,0.63,0.75,0.68,40.07
0.75,0.22,0.03,0.62,0.82,0.71,33.81
0.80,0.17,0.02,0.62,0.91,0.74,28.82
0.85,0.1,0.01,0.6,0.97,0.74,21.07
0.90,0.02,0.0,0.58,0.98,0.73,16.56
std
0.60,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0,0.0
test finished in 10411.43 seconds
