,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.08,0.08,0.88,0.15,0.25
0.45,0.24,0.36,0.84,0.41,0.55
0.50,0.39,0.49,0.83,0.61,0.7
0.55,0.53,0.52,0.81,0.75,0.78
0.60,0.47,0.2,0.74,0.83,0.78
0.65,0.39,0.12,0.71,0.91,0.8
0.70,0.31,0.07,0.68,0.96,0.8
0.75,0.24,0.04,0.65,0.99,0.79
0.80,0.19,0.03,0.64,1.0,0.78
0.85,0.16,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.08,0.08,0.88,0.15,0.25
0.45,0.24,0.36,0.84,0.41,0.55
0.50,0.39,0.49,0.83,0.61,0.7
0.55,0.53,0.52,0.81,0.75,0.78
0.60,0.47,0.2,0.74,0.83,0.78
0.65,0.39,0.12,0.71,0.91,0.8
0.70,0.31,0.07,0.68,0.96,0.8
0.75,0.24,0.04,0.65,0.99,0.79
0.80,0.19,0.03,0.64,1.0,0.78
0.85,0.16,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.08,0.08,0.88,0.15,0.25
0.45,0.24,0.36,0.84,0.41,0.55
0.50,0.39,0.49,0.83,0.61,0.7
0.55,0.53,0.52,0.81,0.75,0.78
0.60,0.47,0.2,0.74,0.83,0.78
0.65,0.39,0.12,0.71,0.91,0.8
0.70,0.31,0.07,0.68,0.96,0.8
0.75,0.24,0.04,0.65,0.99,0.79
0.80,0.19,0.03,0.64,1.0,0.78
0.85,0.16,0.02,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1670.99 seconds
