,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,1.0,0.02,0.04
0.50,0.06,0.07,0.93,0.11,0.2
0.55,0.27,0.47,0.92,0.42,0.57
0.60,0.41,0.48,0.82,0.63,0.71
0.65,0.55,0.5,0.8,0.76,0.78
0.70,0.45,0.24,0.73,0.88,0.8
0.75,0.33,0.08,0.69,0.94,0.79
0.80,0.24,0.04,0.66,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.14,0.02,0.62,1.0,0.77
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,1.0,0.02,0.04
0.50,0.06,0.07,0.93,0.11,0.2
0.55,0.27,0.47,0.92,0.42,0.57
0.60,0.41,0.48,0.82,0.63,0.71
0.65,0.55,0.5,0.8,0.76,0.78
0.70,0.45,0.24,0.73,0.88,0.8
0.75,0.33,0.08,0.69,0.94,0.79
0.80,0.24,0.04,0.66,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.14,0.02,0.62,1.0,0.77
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.01,0.01,1.0,0.02,0.04
0.50,0.06,0.07,0.93,0.11,0.2
0.55,0.27,0.47,0.92,0.42,0.57
0.60,0.41,0.48,0.82,0.63,0.71
0.65,0.55,0.5,0.8,0.76,0.78
0.70,0.45,0.24,0.73,0.88,0.8
0.75,0.33,0.08,0.69,0.94,0.79
0.80,0.24,0.04,0.66,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.14,0.02,0.62,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1133.46 seconds
