,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.03,0.05
0.55,0.12,0.24,0.84,0.22,0.35
0.60,0.32,0.51,0.87,0.49,0.63
0.65,0.47,0.62,0.86,0.67,0.75
0.70,0.55,0.42,0.78,0.81,0.79
0.75,0.38,0.13,0.7,0.89,0.78
0.80,0.26,0.06,0.66,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.03,0.05
0.55,0.12,0.24,0.84,0.22,0.35
0.60,0.32,0.51,0.87,0.49,0.63
0.65,0.47,0.62,0.86,0.67,0.75
0.70,0.55,0.42,0.78,0.81,0.79
0.75,0.38,0.13,0.7,0.89,0.78
0.80,0.26,0.06,0.66,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.0,0.01
0.50,0.01,0.01,1.0,0.03,0.05
0.55,0.12,0.24,0.84,0.22,0.35
0.60,0.32,0.51,0.87,0.49,0.63
0.65,0.47,0.62,0.86,0.67,0.75
0.70,0.55,0.42,0.78,0.81,0.79
0.75,0.38,0.13,0.7,0.89,0.78
0.80,0.26,0.06,0.66,0.95,0.78
0.85,0.15,0.03,0.62,0.98,0.76
0.90,0.06,0.01,0.59,0.99,0.74
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 739.87 seconds
