,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.01,0.01,1.0,0.01,0.03
0.45,0.03,0.02,0.95,0.06,0.11
0.50,0.23,0.38,0.83,0.39,0.53
0.55,0.4,0.51,0.82,0.61,0.7
0.60,0.51,0.45,0.79,0.73,0.76
0.65,0.45,0.16,0.73,0.86,0.79
0.70,0.39,0.12,0.71,0.93,0.8
0.75,0.28,0.05,0.67,0.97,0.79
0.80,0.21,0.03,0.65,1.0,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.01,0.01,1.0,0.01,0.03
0.45,0.03,0.02,0.95,0.06,0.11
0.50,0.23,0.38,0.83,0.39,0.53
0.55,0.4,0.51,0.82,0.61,0.7
0.60,0.51,0.45,0.79,0.73,0.76
0.65,0.45,0.16,0.73,0.86,0.79
0.70,0.39,0.12,0.71,0.93,0.8
0.75,0.28,0.05,0.67,0.97,0.79
0.80,0.21,0.03,0.65,1.0,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.01,0.01,1.0,0.01,0.03
0.45,0.03,0.02,0.95,0.06,0.11
0.50,0.23,0.38,0.83,0.39,0.53
0.55,0.4,0.51,0.82,0.61,0.7
0.60,0.51,0.45,0.79,0.73,0.76
0.65,0.45,0.16,0.73,0.86,0.79
0.70,0.39,0.12,0.71,0.93,0.8
0.75,0.28,0.05,0.67,0.97,0.79
0.80,0.21,0.03,0.65,1.0,0.78
0.85,0.17,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1398.18 seconds
