,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.0,1.0,0.01,0.02
0.55,0.12,0.2,0.91,0.21,0.35
0.60,0.33,0.53,0.86,0.51,0.64
0.65,0.48,0.6,0.83,0.69,0.75
0.70,0.54,0.34,0.77,0.82,0.79
0.75,0.38,0.13,0.7,0.91,0.79
0.80,0.27,0.06,0.67,0.96,0.79
0.85,0.17,0.03,0.63,0.98,0.77
0.90,0.1,0.02,0.61,1.0,0.76
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.0,1.0,0.01,0.02
0.55,0.12,0.2,0.91,0.21,0.35
0.60,0.33,0.53,0.86,0.51,0.64
0.65,0.48,0.6,0.83,0.69,0.75
0.70,0.54,0.34,0.77,0.82,0.79
0.75,0.38,0.13,0.7,0.91,0.79
0.80,0.27,0.06,0.67,0.96,0.79
0.85,0.17,0.03,0.63,0.98,0.77
0.90,0.1,0.02,0.61,1.0,0.76
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.01
0.50,0.01,0.0,1.0,0.01,0.02
0.55,0.12,0.2,0.91,0.21,0.35
0.60,0.33,0.53,0.86,0.51,0.64
0.65,0.48,0.6,0.83,0.69,0.75
0.70,0.54,0.34,0.77,0.82,0.79
0.75,0.38,0.13,0.7,0.91,0.79
0.80,0.27,0.06,0.67,0.96,0.79
0.85,0.17,0.03,0.63,0.98,0.77
0.90,0.1,0.02,0.61,1.0,0.76
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 873.82 seconds
