,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.01
0.45,0.01,0.01,1.0,0.03,0.06
0.50,0.18,0.28,0.91,0.31,0.46
0.55,0.32,0.48,0.85,0.51,0.63
0.60,0.47,0.54,0.83,0.68,0.75
0.65,0.52,0.34,0.76,0.82,0.79
0.70,0.42,0.16,0.72,0.91,0.8
0.75,0.31,0.07,0.68,0.97,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.0,0.0,1.0,0.0,0.01
0.45,0.01,0.01,1.0,0.03,0.06
0.50,0.18,0.28,0.91,0.31,0.46
0.55,0.32,0.48,0.85,0.51,0.63
0.60,0.47,0.54,0.83,0.68,0.75
0.65,0.52,0.34,0.76,0.82,0.79
0.70,0.42,0.16,0.72,0.91,0.8
0.75,0.31,0.07,0.68,0.97,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.0,0.0,1.0,0.0,0.01
0.45,0.01,0.01,1.0,0.03,0.06
0.50,0.18,0.28,0.91,0.31,0.46
0.55,0.32,0.48,0.85,0.51,0.63
0.60,0.47,0.54,0.83,0.68,0.75
0.65,0.52,0.34,0.76,0.82,0.79
0.70,0.42,0.16,0.72,0.91,0.8
0.75,0.31,0.07,0.68,0.97,0.8
0.80,0.23,0.04,0.65,0.99,0.79
0.85,0.17,0.03,0.63,1.0,0.78
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1262.80 seconds
