,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.55,0.0,0.0,0.5,0.0,0.01
0.60,0.14,0.04,0.63,0.16,0.26
0.65,0.39,0.18,0.67,0.46,0.54
0.70,0.56,0.39,0.66,0.68,0.67
0.75,0.48,0.42,0.64,0.83,0.72
0.80,0.31,0.24,0.59,0.94,0.73
0.85,0.14,0.08,0.54,0.99,0.7
max
0.55,-0.0,0.0,1.0,0.01,0.02
0.60,0.19,0.06,0.67,0.22,0.33
0.65,0.44,0.21,0.69,0.5,0.58
0.70,0.59,0.44,0.69,0.7,0.68
0.75,0.5,0.44,0.66,0.85,0.74
0.80,0.35,0.27,0.61,0.95,0.74
0.85,0.15,0.09,0.56,0.99,0.71
min
0.55,-0.0,0.0,0.36,0.0,0.0
0.60,0.08,0.01,0.55,0.1,0.18
0.65,0.36,0.14,0.63,0.42,0.51
0.70,0.53,0.31,0.64,0.66,0.65
0.75,0.45,0.37,0.61,0.8,0.69
0.80,0.29,0.2,0.58,0.93,0.71
0.85,0.13,0.06,0.53,0.99,0.69
std
0.55,0.0,0.0,0.21,0.0,0.01
0.60,0.04,0.02,0.04,0.04,0.05
0.65,0.03,0.02,0.02,0.03,0.03
0.70,0.02,0.04,0.02,0.01,0.01
0.75,0.02,0.03,0.02,0.02,0.02
0.80,0.02,0.02,0.01,0.01,0.01
0.85,0.01,0.01,0.01,0.0,0.01
test finished in 773.01 seconds
