,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.9,0.02,0.03
0.75,0.03,0.0,0.9,0.25,0.39
0.80,0.25,0.09,0.9,0.87,0.89
0.85,0.08,0.12,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.9,0.02,0.03
0.75,0.03,0.0,0.9,0.25,0.39
0.80,0.25,0.09,0.9,0.87,0.89
0.85,0.08,0.12,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,1.0,0.0,0.0
0.70,0.0,0.0,0.9,0.02,0.03
0.75,0.03,0.0,0.9,0.25,0.39
0.80,0.25,0.09,0.9,0.87,0.89
0.85,0.08,0.12,0.88,0.99,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 7406.45 seconds
