,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,0.9,0.01,0.02
0.60,0.06,0.01,0.88,0.27,0.42
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.28,0.22,0.9,0.86,0.88
0.80,0.21,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
max
0.50,0.0,0.0,0.9,0.01,0.02
0.60,0.06,0.01,0.88,0.27,0.42
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.28,0.22,0.9,0.86,0.88
0.80,0.21,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
min
0.50,0.0,0.0,0.9,0.01,0.02
0.60,0.06,0.01,0.88,0.27,0.42
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.28,0.22,0.9,0.86,0.88
0.80,0.21,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 191.34 seconds
