,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.53,0.0,0.0
0.65,0.0,0.0,0.81,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.88,0.21,0.34
0.80,0.06,0.01,0.88,0.57,0.69
0.85,0.13,0.17,0.89,0.98,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
max
0.60,-0.0,-0.0,0.53,0.0,0.0
0.65,-0.0,-0.0,0.81,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.88,0.21,0.34
0.80,0.06,0.01,0.88,0.57,0.69
0.85,0.13,0.17,0.89,0.98,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
min
0.60,-0.0,-0.0,0.53,0.0,0.0
0.65,-0.0,-0.0,0.81,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.88,0.21,0.34
0.80,0.06,0.01,0.88,0.57,0.69
0.85,0.13,0.17,0.89,0.98,0.93
0.90,-0.03,0.02,0.87,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 8217.37 seconds
