,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.11,0.04,0.88,0.49,0.63
0.55,0.13,0.06,0.88,0.58,0.7
0.60,0.16,0.11,0.89,0.67,0.76
0.65,0.18,0.14,0.9,0.73,0.8
0.70,0.22,0.19,0.9,0.81,0.85
0.75,0.3,0.21,0.9,0.89,0.9
0.80,0.19,0.18,0.89,0.97,0.93
0.85,0.04,0.08,0.88,0.99,0.93
max
0.50,0.11,0.04,0.88,0.49,0.63
0.55,0.13,0.06,0.88,0.58,0.7
0.60,0.16,0.11,0.89,0.67,0.76
0.65,0.18,0.14,0.9,0.73,0.8
0.70,0.22,0.19,0.9,0.81,0.85
0.75,0.3,0.21,0.9,0.89,0.9
0.80,0.19,0.18,0.89,0.97,0.93
0.85,0.04,0.08,0.88,0.99,0.93
min
0.50,0.11,0.04,0.88,0.49,0.63
0.55,0.13,0.06,0.88,0.58,0.7
0.60,0.16,0.11,0.89,0.67,0.76
0.65,0.18,0.14,0.9,0.73,0.8
0.70,0.22,0.19,0.9,0.81,0.85
0.75,0.3,0.21,0.9,0.89,0.9
0.80,0.19,0.18,0.89,0.97,0.93
0.85,0.04,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 9735.99 seconds
