,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,1.0,0.0,0.01
0.60,0.07,0.01,0.89,0.3,0.45
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
max
0.50,0.0,0.0,1.0,0.0,0.01
0.60,0.07,0.01,0.89,0.3,0.45
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
min
0.50,0.0,0.0,1.0,0.0,0.01
0.60,0.07,0.01,0.89,0.3,0.45
0.70,0.2,0.15,0.91,0.72,0.81
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 12438.03 seconds
