,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.06,0.01,0.88,0.29,0.44
0.70,0.19,0.13,0.91,0.71,0.8
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
max
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.06,0.01,0.88,0.29,0.44
0.70,0.19,0.13,0.91,0.71,0.8
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
min
0.50,0.0,0.0,1.0,0.0,0.0
0.60,0.06,0.01,0.88,0.29,0.44
0.70,0.19,0.13,0.91,0.71,0.8
0.75,0.29,0.24,0.91,0.87,0.89
0.80,0.22,0.21,0.9,0.96,0.93
0.85,0.05,0.08,0.88,0.99,0.93
std
0.50,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
test finished in 11090.35 seconds
