,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,0.68,0.0,0.0
0.65,0.0,0.0,0.82,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.89,0.1,0.18
0.80,0.03,0.0,0.9,0.26,0.4
0.85,0.13,0.01,0.9,0.7,0.79
0.90,0.05,0.08,0.88,0.98,0.93
max
0.60,-0.0,-0.0,0.68,0.0,0.0
0.65,0.0,-0.0,0.82,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.89,0.1,0.18
0.80,0.03,0.0,0.9,0.26,0.4
0.85,0.13,0.01,0.9,0.7,0.79
0.90,0.05,0.08,0.88,0.98,0.93
min
0.60,-0.0,-0.0,0.68,0.0,0.0
0.65,0.0,-0.0,0.82,0.01,0.02
0.70,0.0,0.0,0.85,0.04,0.08
0.75,0.01,0.0,0.89,0.1,0.18
0.80,0.03,0.0,0.9,0.26,0.4
0.85,0.13,0.01,0.9,0.7,0.79
0.90,0.05,0.08,0.88,0.98,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1817.05 seconds
