,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.60,0.0,0.0,1.0,0.0,0.0
0.65,0.0,0.0,0.68,0.0,0.0
0.70,0.0,0.0,0.84,0.0,0.0
0.75,0.0,0.0,0.96,0.03,0.06
0.80,0.04,0.0,0.92,0.27,0.42
0.85,0.3,0.21,0.9,0.92,0.91
0.90,0.04,0.08,0.88,0.99,0.93
max
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,-0.0,0.68,0.0,0.0
0.70,0.0,0.0,0.84,0.0,0.0
0.75,0.0,0.0,0.96,0.03,0.06
0.80,0.04,0.0,0.92,0.27,0.42
0.85,0.3,0.21,0.9,0.92,0.91
0.90,0.04,0.08,0.88,0.99,0.93
min
0.60,0.0,0.0,1.0,0.0,0.0
0.65,-0.0,-0.0,0.68,0.0,0.0
0.70,0.0,0.0,0.84,0.0,0.0
0.75,0.0,0.0,0.96,0.03,0.06
0.80,0.04,0.0,0.92,0.27,0.42
0.85,0.3,0.21,0.9,0.92,0.91
0.90,0.04,0.08,0.88,0.99,0.93
std
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 13269.79 seconds
