,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,0.73,0.04,0.08
0.55,0.13,0.2,0.83,0.24,0.38
0.60,0.27,0.44,0.79,0.48,0.59
0.65,0.38,0.37,0.73,0.64,0.68
0.70,0.39,0.29,0.7,0.77,0.73
0.75,0.28,0.11,0.66,0.87,0.75
0.80,0.17,0.04,0.63,0.94,0.75
0.85,0.08,0.01,0.6,0.97,0.74
0.90,0.02,0.0,0.58,0.98,0.73
max
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,0.73,0.04,0.08
0.55,0.13,0.2,0.83,0.24,0.38
0.60,0.27,0.44,0.79,0.48,0.59
0.65,0.38,0.37,0.73,0.64,0.68
0.70,0.39,0.29,0.7,0.77,0.73
0.75,0.28,0.11,0.66,0.87,0.75
0.80,0.17,0.04,0.63,0.94,0.75
0.85,0.08,0.01,0.6,0.97,0.74
0.90,0.02,0.0,0.58,0.98,0.73
min
0.40,0.0,0.0,1.0,0.01,0.01
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.02,0.02,0.73,0.04,0.08
0.55,0.13,0.2,0.83,0.24,0.38
0.60,0.27,0.44,0.79,0.48,0.59
0.65,0.38,0.37,0.73,0.64,0.68
0.70,0.39,0.29,0.7,0.77,0.73
0.75,0.28,0.11,0.66,0.87,0.75
0.80,0.17,0.04,0.63,0.94,0.75
0.85,0.08,0.01,0.6,0.97,0.74
0.90,0.02,0.0,0.58,0.98,0.73
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 152.98 seconds
