,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.03,0.03,1.0,0.07,0.12
0.55,0.2,0.35,0.86,0.33,0.48
0.60,0.34,0.49,0.84,0.54,0.66
0.65,0.49,0.51,0.8,0.71,0.75
0.70,0.49,0.33,0.75,0.85,0.8
0.75,0.36,0.12,0.7,0.93,0.8
0.80,0.27,0.05,0.67,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
max
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.03,0.03,1.0,0.07,0.12
0.55,0.2,0.35,0.86,0.33,0.48
0.60,0.34,0.49,0.84,0.54,0.66
0.65,0.49,0.51,0.8,0.71,0.75
0.70,0.49,0.33,0.75,0.85,0.8
0.75,0.36,0.12,0.7,0.93,0.8
0.80,0.27,0.05,0.67,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
min
0.40,0.0,0.0,1.0,0.0,0.0
0.45,0.0,0.0,1.0,0.01,0.02
0.50,0.03,0.03,1.0,0.07,0.12
0.55,0.2,0.35,0.86,0.33,0.48
0.60,0.34,0.49,0.84,0.54,0.66
0.65,0.49,0.51,0.8,0.71,0.75
0.70,0.49,0.33,0.75,0.85,0.8
0.75,0.36,0.12,0.7,0.93,0.8
0.80,0.27,0.05,0.67,0.98,0.79
0.85,0.17,0.03,0.63,0.99,0.77
0.90,0.13,0.02,0.62,1.0,0.76
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 693.13 seconds
