,AMI,ARI,Completeness,Homogeneity,V-measure
mean
0.40,0.01,0.01,0.87,0.02,0.04
0.45,0.13,0.15,0.9,0.23,0.37
0.50,0.31,0.45,0.85,0.49,0.62
0.55,0.46,0.47,0.8,0.68,0.74
0.60,0.54,0.41,0.77,0.79,0.78
0.65,0.43,0.17,0.73,0.88,0.8
0.70,0.34,0.09,0.69,0.94,0.8
0.75,0.27,0.05,0.67,0.98,0.79
0.80,0.2,0.03,0.64,0.99,0.78
0.85,0.16,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
max
0.40,0.01,0.01,0.87,0.02,0.04
0.45,0.13,0.15,0.9,0.23,0.37
0.50,0.31,0.45,0.85,0.49,0.62
0.55,0.46,0.47,0.8,0.68,0.74
0.60,0.54,0.41,0.77,0.79,0.78
0.65,0.43,0.17,0.73,0.88,0.8
0.70,0.34,0.09,0.69,0.94,0.8
0.75,0.27,0.05,0.67,0.98,0.79
0.80,0.2,0.03,0.64,0.99,0.78
0.85,0.16,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
min
0.40,0.01,0.01,0.87,0.02,0.04
0.45,0.13,0.15,0.9,0.23,0.37
0.50,0.31,0.45,0.85,0.49,0.62
0.55,0.46,0.47,0.8,0.68,0.74
0.60,0.54,0.41,0.77,0.79,0.78
0.65,0.43,0.17,0.73,0.88,0.8
0.70,0.34,0.09,0.69,0.94,0.8
0.75,0.27,0.05,0.67,0.98,0.79
0.80,0.2,0.03,0.64,0.99,0.78
0.85,0.16,0.03,0.63,1.0,0.77
0.90,0.15,0.02,0.63,1.0,0.77
std
0.40,0.0,0.0,0.0,0.0,0.0
0.45,0.0,0.0,0.0,0.0,0.0
0.50,0.0,0.0,0.0,0.0,0.0
0.55,0.0,0.0,0.0,0.0,0.0
0.60,0.0,0.0,0.0,0.0,0.0
0.65,0.0,0.0,0.0,0.0,0.0
0.70,0.0,0.0,0.0,0.0,0.0
0.75,0.0,0.0,0.0,0.0,0.0
0.80,0.0,0.0,0.0,0.0,0.0
0.85,0.0,0.0,0.0,0.0,0.0
0.90,0.0,0.0,0.0,0.0,0.0
test finished in 1372.30 seconds
